"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-08-31,"02908","RI","Providence-Warwick","Providence","Providence",2697,1740,0.000575043128234618,0.011040092969204,0.113956466069142,4571
2018-08-31,"85048","AZ","Phoenix-Mesa-Scottsdale","Maricopa","Phoenix",2698,1721,-0.00116076610562972,0.0064327485380117,0.0123529411764706,12447
2018-08-31,"46168","IN","Indianapolis-Carmel-Anderson","Hendricks","Plainfield",2699,1364,0.000733675715333822,0.00367917586460633,0.0349013657056146,9807
2018-08-31,"71270","LA","Ruston","Lincoln","Ruston",2700,1223,-0.00891410048622366,-0.0184590690208668,-0.103372434017595,5436
2018-08-31,"33334","FL","Miami-Fort Lauderdale-West Palm Beach","Broward","Oakland Park",2701,1756,0,-0.000569151963574274,0.0126874279123414,9887
2018-08-31,"72956","AR","Fort Smith","Crawford","Van Buren",2702,919,0.00218102508178844,0.00547045951859956,0.00327510917030568,8530
2018-08-31,"84062","UT","Provo-Orem","Utah","Pleasant Grove",2703,1532,-0.000652315720808871,0.000653167864141084,-0.0285351934051997,10617
2018-08-31,"02816","RI","Providence-Warwick","Kent","Coventry",2704,1649,0,-0.00121138703815869,-0.0517538815411156,9790
2018-08-31,"49505","MI","Grand Rapids-Wyoming","Kent","Grand Rapids",2705,1244,0.00080450522928399,0.00080450522928399,-0.0482019892884468,10834
2018-08-31,"91107","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Pasadena",2706,3055,-0.00682704811443433,-0.0167364016736402,-0.0233375959079284,9405
2018-08-31,"29715","SC","Charlotte-Concord-Gastonia","York","Fort Mill",2707,1493,0,0.000670241286863271,-0.059823677581864,8353
2018-08-31,"98144","WA","Seattle-Tacoma-Bellevue","King","Seattle",2708,2499,-0.0004,-0.00636182902584493,-0.0414269275028769,7759
2018-08-31,"39180","MS","Vicksburg","Warren","Vicksburg",2709,1086,-0.000919963201471941,-0.0109289617486339,-0.0303571428571429,7969
2018-08-31,"29841","SC","Augusta-Richmond County","Aiken","North Augusta",2710,949,0,0.00211193241816262,0.0532741398446171,14620
2018-08-31,"21742","MD","Hagerstown-Martinsburg","Washington","Hagerstown",2711,1291,0.000775193798449612,0.0046692607003891,0.0213607594936709,10880
2018-08-31,"77025","TX","Houston-The Woodlands-Sugar Land","Harris","Houston",2712,2851,-0.000701016473887136,-0.000350631136044881,0.0281283808150018,6857
2018-08-31,"94043","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara","Mountain View",2713,3936,0,0.00127194098193844,0.0100076982294072,6696
2018-08-31,"30060","GA","Atlanta-Sandy Springs-Roswell","Cobb","Marietta",2714,1271,0,0.00236593059936909,0.0274858528698464,8029
2018-08-31,"30542","GA","Gainesville","Hall","Flowery Branch",2715,1414,0.000707714083510262,0.00283687943262411,-0.0111888111888112,10715
2018-08-31,"33143","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade","Glenvar Heights",2716,2498,-0.00119952019192323,-0.00990883868410622,-0.0432784373803141,11515
2018-08-31,"28409","NC","Wilmington","New Hanover","Wilmington",2717,1603,-0.00124610591900312,-0.00310945273631841,0.0184243964421855,12910
2018-08-31,"71112","LA","Shreveport-Bossier City","Bossier","Bossier City",2718,1097,0,-0.000910746812386157,-0.0117117117117117,10358
2018-08-31,"48640","MI","Midland","Midland","Midland",2719,1049,-0.00662878787878788,0.00286806883365201,0.0254154447702835,10827
2018-08-31,"90032","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",2720,2404,-0.0033167495854063,-0.0090684253915911,0.0164904862579281,7102
2018-08-31,"78717","TX","Austin-Round Rock","Travis","Austin",2721,1935,0,-0.00103252452245741,-0.0237134207870838,6907
2018-08-31,"03301","NH","Concord","Merrimack","Concord",2722,1625,-0.00184275184275184,-0.00306748466257669,0.035031847133758,7292
2018-08-31,"60901","IL","Kankakee","Kankakee","Kankakee",2723,936,-0.00636942675159236,-0.0105708245243129,-0.124415341440599,11537
2018-08-31,"50401","IA","Mason City","Cerro Gordo","Mason City",2724,649,0,-0.0151745068285281,-0.218072289156627,11926
2018-08-31,"73012","OK","Oklahoma City","Oklahoma","Edmond",2725,1412,0.0021291696238467,0.00355366027007818,-0.0485175202156334,11713
2018-08-31,"30315","GA","Atlanta-Sandy Springs-Roswell","Fulton","Atlanta",2726,1112,0.00270513976555455,0.00633484162895928,0.0540284360189573,8667
2018-08-31,"33813","FL","Lakeland-Winter Haven","Polk","Lakeland Highlands",2727,1422,0.000703729767769177,0.000703729767769177,0.0178954903364352,11238
2018-08-31,"49341","MI","Grand Rapids-Wyoming","Kent","Rockford",2728,1599,0,-0.00867947923124613,-0.0703488372093023,12019
2018-08-31,"76227","TX","Dallas-Fort Worth-Arlington","Denton","Aubrey",2729,1630,0,0.002460024600246,0.002460024600246,8138
2018-08-31,"93036","CA","Oxnard-Thousand Oaks-Ventura","Ventura","Oxnard",2730,2499,0.000400320256204964,0.000800961153384061,0.0229226361031519,7957
2018-08-31,"54401","WI","Wausau","Marathon","Wausau",2731,972,0,-0.00511770726714432,-0.027027027027027,11210
2018-08-31,"33903","FL","Cape Coral-Fort Myers","Lee","North Fort Myers",2732,1304,-0.00229533282325937,-0.0076103500761035,-0.00609756097560976,7273
2018-08-31,"23229","VA","Richmond","Henrico","Henrico",2733,1624,-0.00184388444990781,-0.00854700854700855,-0.00975609756097561,10656
2018-08-31,"93401","CA","San Luis Obispo-Paso Robles-Arroyo Grande","San Luis Obispo","San Luis Obispo",2734,2822,0.00213068181818182,0.00677845165893685,0.0506329113924051,6804
2018-08-31,"32301","FL","Tallahassee","Leon","Tallahassee",2735,1083,-0.000922509225092251,-0.00550964187327824,0.0284900284900285,7895
2018-08-31,"56401","MN","Brainerd","Crow Wing","Brainerd",2736,1240,0,0.00323624595469256,0.0324729392173189,11347
2018-08-31,"33990","FL","Cape Coral-Fort Myers","Lee","Cape Coral",2737,1539,0,0.00260586319218241,0,11452
2018-08-31,"62025","IL","St. Louis","Madison","Edwardsville",2738,1410,0,0.00213219616204691,-0.00634249471458774,10549
2018-08-31,"77380","TX","Houston-The Woodlands-Sugar Land","Montgomery","The Woodlands",2739,1672,-0.000597728631201434,-0.000597728631201434,-0.00947867298578199,6254
2018-08-31,"40241","KY","Louisville/Jefferson County","Jefferson","Louisville",2740,1754,-0.00056980056980057,-0.00510493477027794,-0.0255555555555556,17125
2018-08-31,"75230","TX","Dallas-Fort Worth-Arlington","Dallas","Dallas",2741,3756,0,-0.0131371518654756,-0.126511627906977,9208
2018-08-31,"80601","CO","Denver-Aurora-Lakewood","Adams","Brighton",2742,1930,0.00207684319833853,0.00835945663531871,0.0227874933757287,9276
2018-08-31,"29456","SC","Charleston-North Charleston","Berkeley","Ladson",2743,1295,0.000772797527047913,0.00232198142414861,0.00232198142414861,8403
2018-08-31,"91750","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","La Verne",2744,2593,-0.00115562403697997,-0.00307574009996155,0.00855698171917542,8630
2018-08-31,"30030","GA","Atlanta-Sandy Springs-Roswell","Dekalb","Decatur",2745,2303,0.000869187309865276,0.00348583877995643,-0.0364016736401674,9091
2018-08-31,"45417","OH","Dayton","Montgomery","Dayton",2746,673,0.00148809523809524,0.00748502994011976,0.0401854714064915,11849
2018-08-31,"19013","PA","Philadelphia-Camden-Wilmington","Delaware","Chester",2747,994,0,-0.00200803212851406,-0.0469798657718121,11215
2018-08-31,"53208","WI","Milwaukee-Waukesha-West Allis","Milwaukee","Milwaukee",2748,1142,0.000876424189307625,0.000876424189307625,0.0088339222614841,3620
2018-08-31,"50701","IA","Waterloo-Cedar Falls","Black Hawk","Waterloo",2749,994,0,-0.00300902708124373,-0.0460652591170825,12381
2018-08-31,"81301","CO","Durango","La Plata","Durango",2750,1789,0,0.00336511497476164,-0.015951595159516,13207
2018-08-31,"37923","TN","Knoxville","Knox","Knoxville",2751,1393,0.000718390804597701,0.00577617328519856,0.0138282387190684,8938
2018-08-31,"38104","TN","Memphis","Shelby","Memphis",2752,1240,-0.0008058017727639,-0.00401606425702811,-0.0111642743221691,5811
2018-08-31,"89183","NV","Las Vegas-Henderson-Paradise","Clark","Las Vegas",2753,1299,0,0,0.0108949416342412,11313
2018-08-31,"28211","NC","Charlotte-Concord-Gastonia","Mecklenburg","Charlotte",2754,2014,0.000496770988574267,-0.00198216055500496,-0.0761467889908257,9271
2018-08-31,"93458","CA","Santa Maria-Santa Barbara","Santa Barbara","Santa Maria",2755,1749,0,0,-0.00794100964265457,7237
2018-08-31,"60543","IL","Chicago-Naperville-Elgin","Kendall","Oswego",2756,2012,-0.00396039603960396,-0.00837851158206013,0.0125817815802718,12101
2018-08-31,"60659","IL","Chicago-Naperville-Elgin","Cook","Chicago",2757,1786,-0.00111856823266219,-0.00832870627429206,-0.0261723009814613,6357
2018-08-31,"32211","FL","Jacksonville","Duval","Jacksonville",2758,1097,0.000912408759124088,0.00365965233302836,0.0223671947809879,8928
2018-08-31,"91206","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Glendale",2759,3144,-0.00158780565258812,-0.00726239343227029,-0.0338045482483098,6348
2018-08-31,"78628","TX","Austin-Round Rock","Williamson","Georgetown",2760,1738,-0.000575043128234618,-0.00229621125143513,-0.0252383623107123,8678
2018-08-31,"94520","CA","San Francisco-Oakland-Hayward","Contra Costa","Concord",2761,2441,0,0.00040983606557377,0.024339068401175,6855
2018-08-31,"42001","KY","Paducah","McCracken","Paducah",2762,1052,-0.00661000944287063,-0.0259259259259259,-0.0682019486271036,4651
2018-08-31,"60060","IL","Chicago-Naperville-Elgin","Lake","Mundelein",2763,1792,0,0.00223713646532438,0.0275229357798165,11658
2018-08-31,"60005","IL","Chicago-Naperville-Elgin","Cook","Arlington Heights",2764,1945,0,-0.0051150895140665,-0.0245737211634905,10790
2018-08-31,"71603","AR","Pine Bluff","Jefferson","Pine Bluff",2765,749,0,0,-0.0209150326797386,8726
2018-08-31,"97236","OR","Portland-Vancouver-Hillsboro","Multnomah","Portland",2766,1682,-0.00118764845605701,-0.00532229450029568,-0.0333333333333333,8312
2018-08-31,"28270","NC","Charlotte-Concord-Gastonia","Mecklenburg","Charlotte",2767,1839,-0.000543478260869565,-0.0027114967462039,-0.0486290739782721,10508
2018-08-31,"10305","NY","New York-Newark-Jersey City","Richmond","New York",2768,2273,0.000440140845070423,0.00264666960741068,0.0369525547445256,7382
2018-08-31,"46544","IN","South Bend-Mishawaka","Saint Joseph","Mishawaka",2769,837,-0.00238379022646007,-0.00119331742243437,-0.00711743772241993,11300
2018-08-31,"36303","AL","Dothan","Houston","Dothan",2770,949,-0.00105263157894737,-0.00419727177334732,-0.00315126050420168,7520
2018-08-31,"01701","MA","Boston-Cambridge-Newton","Middlesex","Framingham",2771,2453,0.000407830342577488,0.00122448979591837,0.0220833333333333,10481
