"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-08-31,"43040","OH","Columbus","Union","Marysville",3040,1378,0.00510576221735959,0.0154753131908622,-0.0121863799283154,8965
2018-08-31,"62226","IL","St. Louis","Saint Clair","Belleville",3041,905,0.00221483942414175,0.00667408231368187,0.015712682379349,10241
2018-08-31,"08016","NJ","Philadelphia-Camden-Wilmington","Burlington","Burlington",3042,1740,0,0,0.0193321616871705,10870
2018-08-31,"32607","FL","Gainesville","Alachua","Gainesville",3043,1278,0.00313971742543171,0.0110759493670886,0.02485966319166,7893
2018-08-31,"89107","NV","Las Vegas-Henderson-Paradise","Clark","Las Vegas",3044,1191,0.000840336134453782,0.000840336134453782,0.040174672489083,11077
2018-08-31,"37072","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson","Goodlettsville",3045,1509,-0.00132362673726009,-0.000662251655629139,-0.0137254901960784,10979
2018-08-31,"49546","MI","Grand Rapids-Wyoming","Kent","Cascade",3046,1668,0.00421432871763998,-0.000599161174355902,-0.107544141252006,10113
2018-08-31,"33069","FL","Miami-Fort Lauderdale-West Palm Beach","Broward","Pompano Beach",3047,1505,0.00467289719626168,0.0134680134680135,0.0422437673130194,14936
2018-08-31,"02062","MA","Boston-Cambridge-Newton","Norfolk","Norwood",3048,2467,-0.000810044552450385,-0.00161877782274383,0.0143914473684211,8478
2018-08-31,"08742","NJ","New York-Newark-Jersey City","Ocean","Point Pleasant",3049,2036,0.00295566502463054,0.0149551345962114,-0.019740009629273,12414
2018-08-31,"63128","MO","St. Louis","Saint Louis","Concord",3050,1515,0.00198412698412698,0.0053085600530856,0.0140562248995984,12257
2018-08-31,"91355","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Santa Clarita",3051,2670,0.00187617260787992,0.00413689356901091,-0.00335946248600224,11038
2018-08-31,"85298","AZ","Phoenix-Mesa-Scottsdale","Maricopa","Gilbert",3052,1888,0.00212314225053079,0.0117899249732047,0.0300054555373704,11908
2018-08-31,"92807","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",3053,3096,0.000646412411118293,0.000323101777059774,-0.00418140881312319,12224
2018-08-31,"46342","IN","Chicago-Naperville-Elgin","Lake","Hobart",3054,1194,0,-0.000836820083682008,0,13853
2018-08-31,"48322","MI","Detroit-Warren-Dearborn","Oakland","West Bloomfield",3055,2091,0.000957395883197702,0.00239693192713327,0.00384061449831973,12265
2018-08-31,"47274","IN","Seymour","Jackson","Seymour",3056,1002,0,0,0.00703517587939699,10165
2018-08-31,"66213","KS","Kansas City","Johnson","Overland Park",3057,2204,-0.00226346763241286,-0.00854700854700855,-0.0151921358355675,7799
2018-08-31,"53546","WI","Janesville-Beloit","Rock","Janesville",3058,831,-0.00835322195704057,-0.0314685314685315,-0.182890855457227,11906
2018-08-31,"45005","OH","Cincinnati","Warren","Franklin",3059,1247,0,-0.000801282051282051,0.000802568218298555,10569
2018-08-31,"33441","FL","Miami-Fort Lauderdale-West Palm Beach","Broward","Deerfield Beach",3060,1774,0.00339366515837104,0.00396151669496321,0.0278099652375435,11395
2018-08-31,"54302","WI","Green Bay","Brown","Green Bay",3061,861,-0.00577367205542725,-0.0271186440677966,-0.0171232876712329,7370
2018-08-31,"53142","WI","Chicago-Naperville-Elgin","Kenosha","Kenosha",3062,1349,0,0,-0.0690131124913734,11117
2018-08-31,"29640","SC","Greenville-Anderson-Mauldin","Pickens","Easley",3063,1077,-0.000927643784786642,0.00654205607476636,0.0218216318785579,9493
2018-08-31,"74403","OK","Muskogee","Muskogee","Muskogee",3064,801,0,0,-0.036101083032491,11000
2018-08-31,"91754","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Monterey Park",3065,2595,0.00425696594427245,0.0124853687085447,0.0188457008244994,8953
2018-08-31,"16602","PA","Altoona","Blair","Altoona",3066,791,0,0.00253485424588086,0.0407894736842105,7526
2018-08-31,"52761","IA","Muscatine","Muscatine","Muscatine",3067,1057,-0.00751173708920188,-0.020389249304912,-0.00283018867924528,8977
2018-08-31,"60169","IL","Chicago-Naperville-Elgin","Cook","Hoffman Estates",3068,1740,0,0.00172711571675302,0.00869565217391304,11043
2018-08-31,"91350","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Santa Clarita",3069,2737,0.00146359312111233,0.00996309963099631,0.0293343362166228,11656
2018-08-31,"61008","IL","Rockford","Boone","Belvidere",3070,1349,0.000741839762611276,0.00521609538002981,0.0112443778110945,10629
2018-08-31,"02136","MA","Boston-Cambridge-Newton","Suffolk","Boston",3071,2509,0.00119712689545092,0.0036,0.0195042665583096,7893
2018-08-31,"91001","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Altadena",3072,3057,-0.0032605151613955,-0.00682261208576998,0.0196797865243496,11701
2018-08-31,"72209","AR","Little Rock-North Little Rock-Conway","Pulaski","Little Rock",3073,767,0.00130548302872063,0.00392670157068063,0.00788436268068331,9555
2018-08-31,"85009","AZ","Phoenix-Mesa-Scottsdale","Maricopa","Phoenix",3074,1054,0.00572519083969466,0.0183574879227053,0.0435643564356436,9409
2018-08-31,"95120","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara","San Jose",3075,4200,0,0.000238151940938319,0.00622903689506469,12932
2018-08-31,"19713","DE","Philadelphia-Camden-Wilmington","New Castle","Newark",3076,1418,0.00212014134275618,0.00710227272727273,0.0457227138643068,9402
2018-08-31,"97420","OR","Coos Bay","Coos","Coos Bay",3077,1247,0.00160642570281125,0.0048348106365834,0.0435146443514644,9131
2018-08-31,"91773","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","San Dimas",3078,2540,0,0.00118249901458415,0.0139720558882236,9678
2018-08-31,"29582","SC","Myrtle Beach-Conway-North Myrtle Beach","Horry","North Myrtle Beach",3079,1274,-0.00234925606891151,-0.00856031128404669,-0.0355791067373202,24197
2018-08-31,"84604","UT","Provo-Orem","Utah","Provo",3080,1440,0,0.00278551532033426,-0.0367892976588629,9898
2018-08-31,"19151","PA","Philadelphia-Camden-Wilmington","Philadelphia","Philadelphia",3081,1203,0.000831946755407654,0.00333611342785655,-0.00496277915632754,10447
2018-08-31,"46235","IN","Indianapolis-Carmel-Anderson","Marion","Indianapolis",3082,1070,0.000935453695042095,0.00375234521575985,0.0103871576959396,8157
2018-08-31,"19087","PA","Philadelphia-Camden-Wilmington","Delaware","Radnor",3083,2546,0.001573564122738,-0.00235109717868339,-0.0403316999623068,11996
2018-08-31,"28560","NC","New Bern","Craven","New Bern",3084,1029,-0.00290697674418605,-0.00483558994197292,-0.00579710144927536,8770
2018-08-31,"20706","MD","Washington-Arlington-Alexandria","Prince Georges","Lanham Seabrook",3085,2032,0.000985221674876847,0.00395256916996047,0.0479628674574523,10894
2018-08-31,"23453","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City","Virginia Beach",3086,1441,0.000694444444444444,0.000694444444444444,0.0198159943382873,11234
2018-08-31,"73703","OK","Enid","Garfield","Enid",3087,1140,0.000877963125548727,0.00352112676056338,-0.00783289817232376,9244
2018-08-31,"34758","FL","Orlando-Kissimmee-Sanford","Osceola","Poinciana",3088,1335,0.00300525920360631,0.00830815709969789,0.0348837209302326,11620
2018-08-31,"95409","CA","Santa Rosa","Sonoma","Santa Rosa",3089,3039,0.00230870712401055,0.0109780439121757,0.116048475945648,9046
2018-08-31,"45459","OH","Dayton","Montgomery","Centerville",3090,1596,0.00314267756128221,0.00630517023959647,-0.0166358595194085,11091
2018-08-31,"14621","NY","Rochester","Monroe","Rochester",3091,915,0.00109409190371991,0.00328947368421053,0.0578034682080925,8335
2018-08-31,"48067","MI","Detroit-Warren-Dearborn","Oakland","Royal Oak",3092,1689,-0.000591715976331361,-0.0047142015321155,0.0323960880195599,11214
2018-08-31,"15217","PA","Pittsburgh","Allegheny","Pittsburgh",3093,1688,0.0029708853238265,0.0107784431137725,-0.0304422745548535,8712
2018-08-31,"14127","NY","Buffalo-Cheektowaga-Niagara Falls","Erie","Orchard Park",3094,1439,-0.00277200277200277,-0.0210884353741497,-0.117719190680564,10013
2018-08-31,"27455","NC","Greensboro-High Point","Guilford","Greensboro",3095,1315,0.00076103500761035,0.00381679389312977,0.0193798449612403,11382
2018-08-31,"44313","OH","Akron","Summit","Akron",3096,1214,-0.00246507806080526,-0.00816993464052288,-0.00246507806080526,8918
2018-08-31,"85050","AZ","Phoenix-Mesa-Scottsdale","Maricopa","Phoenix",3097,1748,0.00171919770773639,0.00575373993095512,0.00807381776239908,9934
2018-08-31,"70809","LA","Baton Rouge","East Baton Rouge","Baton Rouge",3098,1451,-0.00274914089347079,-0.0135961930659415,-0.0534898891063275,9369
2018-08-31,"89511","NV","Reno","Washoe","Reno",3099,2657,0.000753295668549906,0.002263296869106,0.00453686200378072,9678
2018-08-31,"85395","AZ","Phoenix-Mesa-Scottsdale","Maricopa","Goodyear",3100,1718,-0.00578703703703704,-0.0126436781609195,0.00526623756582797,11130
2018-08-31,"95969","CA","Chico","Butte","Paradise",3101,1297,0.00154440154440154,0.00309358081979892,0.0301826846703733,9521
2018-08-31,"84081","UT","Salt Lake City","Salt Lake","West Jordan",3102,1673,-0.000597371565113501,-0.000597371565113501,0.0151699029126214,12453
2018-08-31,"90301","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Inglewood",3103,2465,0.00244001626677511,0.00694444444444444,0.0326770004189359,4920
2018-08-31,"64114","MO","Kansas City","Jackson","Kansas City",3104,1237,-0.000807754442649435,-0.00241935483870968,-0.0135566188197767,9981
2018-08-31,"60098","IL","Chicago-Naperville-Elgin","McHenry","Woodstock",3105,1590,0.000629326620516048,0.00252206809583859,0.0205391527599487,10819
2018-08-31,"44129","OH","Cleveland-Elyria","Cuyahoga","Parma",3106,1049,0,0,0.000954198473282443,10582
2018-08-31,"20886","MD","Washington-Arlington-Alexandria","Montgomery","Montgomery Village",3107,1785,0,0.000560538116591928,0.0223367697594502,11586
2018-08-31,"46151","IN","Indianapolis-Carmel-Anderson","Morgan","Martinsville",3108,1139,0.000878734622144112,0.00264084507042254,0.0115452930728242,11216
2018-08-31,"91326","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",3109,3440,0.000290782204129107,-0.000581057524694945,-0.00405327156919514,11585
2018-08-31,"61604","IL","Peoria","Peoria","Peoria",3110,793,0.00126262626262626,0.00126262626262626,-0.0209876543209877,11144
2018-08-31,"34606","FL","Tampa-St. Petersburg-Clearwater","Hernando","Spring Hill",3111,1173,0.0051413881748072,0.0155844155844156,0.0271453590192644,12597
2018-08-31,"29680","SC","Greenville-Anderson-Mauldin","Greenville","Simpsonville",3112,1440,0,0,-0.0062111801242236,9158
2018-08-31,"32459","FL","Crestview-Fort Walton Beach-Destin","Walton","Santa Rosa Beach",3113,2199,0,-0.00452693526482571,-0.0447437011294527,14124
2018-08-31,"02840","RI","Providence-Warwick","Newport","Newport",3114,2301,-0.000868432479374729,-0.0060475161987041,-0.00989672977624785,10517
2018-08-31,"76049","TX","Dallas-Fort Worth-Arlington","Hood","Granbury",3115,1494,-0.000668896321070234,-0.0112508272667108,-0.132907719094602,9480
2018-08-31,"55422","MN","Minneapolis-St. Paul-Bloomington","Hennepin","Robbinsdale",3116,1596,0,0,0.0296774193548387,10529
2018-08-31,"93705","CA","Fresno","Fresno","Fresno",3117,1194,0,0,0.0373588184187663,8855
2018-08-31,"94070","CA","San Francisco-Oakland-Hayward","San Mateo","San Carlos",3118,4604,-0.00195100802081075,-0.0103181427343078,-0.0436227669297881,10781
2018-08-31,"92108","CA","San Diego-Carlsbad","San Diego","San Diego",3119,2020,-0.00296150049358342,-0.00737100737100737,0.0222672064777328,7105
2018-08-31,"21237","MD","Baltimore-Columbia-Towson","Baltimore","Rosedale",3120,1655,0.00120992135511192,0.00303030303030303,0.0153374233128834,9543
2018-08-31,"70094","LA","New Orleans-Metairie","Jefferson","Westwego",3121,1105,-0.0045045045045045,-0.0177777777777778,-0.0332458442694663,9651
2018-08-31,"98027","WA","Seattle-Tacoma-Bellevue","King","Issaquah",3122,2520,-0.00277008310249307,-0.0078740157480315,-0.0652818991097923,9598
2018-08-31,"30705","GA","Dalton","Murray","Chatsworth",3123,1085,0.00462962962962963,0.0130718954248366,0.0422670509125841,4881
2018-08-31,"77019","TX","Houston-The Woodlands-Sugar Land","Harris","Houston",3124,2877,0.00559245019224047,0.0105374077976818,0.0144569816643159,7820
2018-08-31,"12309","NY","Albany-Schenectady-Troy","Schenectady","Niskayuna",3125,1898,0,0.000527148128624143,-0.00157811678064177,10689
2018-08-31,"35810","AL","Huntsville","Madison","Huntsville",3126,799,0,0,-0.0049813200498132,11761
2018-08-31,"86406","AZ","Lake Havasu City-Kingman","Mohave","Lake Havasu City",3127,1356,0.000738007380073801,0.00147710487444609,0.034324942791762,13278
2018-08-31,"24541","VA","Danville","Danville City","Danville",3128,774,-0.00641848523748395,-0.0583941605839416,-0.192066805845511,11617
2018-08-31,"76901","TX","San Angelo","Tom Green","San Angelo",3129,1101,-0.005420054200542,-0.028243601059135,-0.0308098591549296,8592
2018-08-31,"73159","OK","Oklahoma City","Oklahoma","Oklahoma City",3130,935,0,0,-0.00213447171824973,10541
2018-08-31,"33594","FL","Tampa-St. Petersburg-Clearwater","Hillsborough","Valrico",3131,1441,0.000694444444444444,0.000694444444444444,-0.0027681660899654,11064
2018-08-31,"83705","ID","Boise City","Ada","Boise",3132,1199,0,-0.00249584026622296,0.00671704450041982,9851
2018-08-31,"53705","WI","Madison","Dane","Madison",3133,1799,-0.00111049416990561,-0.00552791597567717,-0.0571278825995807,7626
2018-08-31,"85750","AZ","Tucson","Pima","Tucson",3134,1863,0.00107469102632993,0.00431266846361186,-0.0210194429847609,11656
2018-08-31,"70501","LA","Lafayette","Lafayette","Lafayette",3135,894,-0.00223214285714286,-0.0121546961325967,-0.061909758656873,9111
2018-08-31,"53217","WI","Milwaukee-Waukesha-West Allis","Milwaukee","Whitefish Bay",3136,1258,0.00399042298483639,0.00479233226837061,-0.00631911532385466,1463
2018-08-31,"89002","NV","Las Vegas-Henderson-Paradise","Clark","Henderson",3137,1406,-0.0021291696238467,-0.00636042402826855,0.00933237616654702,12288
2018-08-31,"07840","NJ","Allentown-Bethlehem-Easton","Warren","Hackettstown",3138,1940,0,0.00884035361414457,-0.00716479017400205,9407
2018-08-31,"49548","MI","Grand Rapids-Wyoming","Kent","Grand Rapids",3139,1175,0.000851788756388416,0.00341588385994876,0.00255972696245734,9400
2018-08-31,"32720","FL","Deltona-Daytona Beach-Ormond Beach","Volusia","Deland",3140,1247,0,-0.00319744204636291,-0.0126682501979414,9846
2018-08-31,"07032","NJ","New York-Newark-Jersey City","Hudson","Kearny",3141,1998,0,-0.001998001998002,0.0152439024390244,7526
2018-08-31,"11554","NY","New York-Newark-Jersey City","Nassau","East Meadow",3142,2898,-0.00034494653328734,-0.00617283950617284,0.0020746887966805,11030
2018-08-31,"33138","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade","Miami",3143,2236,0.00584795321637427,0.0172884440400364,0.0205385668644455,11017
2018-08-31,"46205","IN","Indianapolis-Carmel-Anderson","Marion","Indianapolis",3144,1074,-0.000930232558139535,-0.00555555555555556,0.00186567164179104,9863
2018-08-31,"31404","GA","Savannah","Chatham","Savannah",3145,1041,-0.0028735632183908,-0.00951474785918173,-0.0132701421800948,10502
2018-08-31,"90064","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",3146,4666,-0.00299145299145299,-0.00765631646108039,-0.00871043127257276,8101
2018-08-31,"78221","TX","San Antonio-New Braunfels","Bexar","San Antonio",3147,1089,0,0.000919117647058823,0.00646950092421442,9923
2018-08-31,"95337","CA","Stockton-Lodi","San Joaquin","Manteca",3148,1941,0,0,-0.00512557662737058,8763
2018-08-31,"55016","MN","Minneapolis-St. Paul-Bloomington","Washington","Cottage Grove",3149,1676,-0.000596302921884317,0.001194743130227,-0.0123747790218032,11432
2018-08-31,"43537","OH","Toledo","Lucas","Maumee",3150,1174,-0.000851063829787234,-0.00254885301614274,-0.0885093167701863,10143
2018-08-31,"48234","MI","Detroit-Warren-Dearborn","Wayne","Detroit",3151,749,0,0,0.00267737617135207,16652
2018-08-31,"60441","IL","Chicago-Naperville-Elgin","Will","Lockport",3152,1597,-0.000625782227784731,-0.00249843847595253,-0.00249843847595253,14011
2018-08-31,"65721","MO","Springfield","Christian","Ozark",3153,822,0.00121802679658952,-0.0060459492140266,0.00611995104039168,3712
2018-08-31,"68116","NE","Omaha-Council Bluffs","Douglas","Omaha",3154,1607,0.00187032418952618,0.00124610591900312,-0.0485494375370041,18129
2018-08-31,"33326","FL","Miami-Fort Lauderdale-West Palm Beach","Broward","Weston",3155,2057,0.00341463414634146,0.0123031496062992,0.0108108108108108,14496
2018-08-31,"92220","CA","Riverside-San Bernardino-Ontario","Riverside","Banning",3156,1499,-0.000666666666666667,0,0.0281207133058985,10047
2018-08-31,"78212","TX","San Antonio-New Braunfels","Bexar","San Antonio",3157,1248,0,0,-0.0103092783505155,8373
2018-08-31,"30215","GA","Atlanta-Sandy Springs-Roswell","Fayette","Fayetteville",3158,1735,0.000576701268742791,0,-0.0102681118083286,12171
2018-08-31,"91941","CA","San Diego-Carlsbad","San Diego","La Mesa",3159,2768,0.00108499095840868,0.00654545454545455,0.0172730613744947,10607
2018-08-31,"97267","OR","Portland-Vancouver-Hillsboro","Clackamas","Oatfield",3160,1935,0,0,-0.020253164556962,10309
2018-08-31,"74063","OK","Tulsa","Tulsa","Sand Springs",3161,984,-0.00202839756592292,-0.00404858299595142,-0.0592734225621415,12146
2018-08-31,"46218","IN","Indianapolis-Carmel-Anderson","Marion","Indianapolis",3162,734,0.00273224043715847,0.00962861072902338,0.050071530758226,12819
2018-08-31,"56308","MN","Alexandria","Douglas","Alexandria",3163,1312,0.00305810397553517,0.00768049155145929,-0.0281481481481481,8688
2018-08-31,"50158","IA","Marshalltown","Marshall","Marshalltown",3164,839,-0.00119047619047619,-0.00356294536817102,-0.040045766590389,11843
2018-08-31,"79605","TX","Abilene","Taylor","Abilene",3165,945,0.00105932203389831,0.00318471337579618,0.00425079702444208,10101
2018-08-31,"99508","AK","Anchorage","Anchorage","Anchorage",3166,1590,0,-0.00125628140703518,-0.0328467153284672,8734
2018-08-31,"54304","WI","Green Bay","Brown","Green Bay",3167,925,-0.00323275862068966,-0.0414507772020725,-0.0940254652301665,9205
2018-08-31,"98119","WA","Seattle-Tacoma-Bellevue","King","Seattle",3168,2620,-0.0019047619047619,-0.00907715582450832,-0.0915395284327323,7650
2018-08-31,"96782","HI","Urban Honolulu","Honolulu","Pearl City",3169,2297,0,-0.000435161009573542,-0.0401170079398245,9975
2018-08-31,"32807","FL","Orlando-Kissimmee-Sanford","Orange","Orlando",3170,1277,0.00156862745098039,0.00709779179810726,0.0175298804780877,9708
2018-08-31,"97603","OR","Klamath Falls","Klamath","Klamath Falls",3171,1136,-0.000879507475813544,-0.00350877192982456,0.11701081612586,9908
2018-08-31,"26101","WV","Parkersburg-Vienna","Wood","Parkersburg",3172,749,0,-0.00133333333333333,-0.0602258469259724,10460
2018-08-31,"45429","OH","Dayton","Montgomery","Kettering",3173,1291,0.000775193798449612,0.000775193798449612,0.00310800310800311,10064
2018-08-31,"29625","SC","Greenville-Anderson-Mauldin","Anderson","Anderson",3174,994,-0.00300902708124373,-0.00897308075772682,-0.0206896551724138,10550
2018-08-31,"30310","GA","Atlanta-Sandy Springs-Roswell","Fulton","Atlanta",3175,1092,0,0.0018348623853211,0.0811881188118812,10901
2018-08-31,"91316","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",3176,3020,0.00232326584799203,0.00566100566100566,0.0244233378561737,9317
2018-08-31,"55372","MN","Minneapolis-St. Paul-Bloomington","Scott","Prior Lake",3177,1998,-0.00149925037481259,-0.0108910891089109,0.031491997934951,11586
2018-08-31,"32309","FL","Tallahassee","Leon","Tallahassee",3178,1537,0.00260926288323549,0.0111842105263158,0.0260347129506008,10926
2018-08-31,"81001","CO","Pueblo","Pueblo","Pueblo",3179,882,0.00455580865603645,0.0114678899082569,-0.0078740157480315,9614
2018-08-31,"95966","CA","Chico","Butte","Oroville",3180,1283,0.00391236306729264,0.0134281200631912,0.084530853761623,8464
2018-08-31,"19002","PA","Philadelphia-Camden-Wilmington","Montgomery","Upper Dublin",3181,2333,-0.00171159606332905,-0.00426803243704652,-0.0347538270583368,11167
2018-08-31,"64015","MO","Kansas City","Jackson","Blue Springs",3182,1319,-0.00151400454201363,-0.00901577761081893,-0.0315712187958884,11200
2018-08-31,"79720","TX","Big Spring","Howard","Big Spring",3183,1017,-0.00196270853778214,-0.00586510263929619,-0.048643592142189,9681
2018-08-31,"66044","KS","Lawrence","Douglas","Lawrence",3184,1198,0,-0.000834028356964137,0.0499561787905346,5742
2018-08-31,"48212","MI","Detroit-Warren-Dearborn","Wayne","Detroit",3185,749,0,0,0,15003
2018-08-31,"70005","LA","New Orleans-Metairie","Jefferson","Metairie",3186,1678,-0.00237812128418549,-0.0141010575793184,-0.0405946255002859,8893
2018-08-31,"80910","CO","Colorado Springs","El Paso","Colorado Springs",3187,1325,0.00151171579743008,0.00531107738998482,0.0482594936708861,7543
2018-08-31,"22306","VA","Washington-Arlington-Alexandria","Fairfax","Hybla Valley",3188,2238,-0.000446627958910228,-0.00222915737851092,-0.00444839857651246,6615
2018-08-31,"80602","CO","Denver-Aurora-Lakewood","Adams","Thornton",3189,2337,0.000856531049250535,0.0038659793814433,-0.00128205128205128,11261
2018-08-31,"94903","CA","San Francisco-Oakland-Hayward","Marin","San Rafael",3190,3949,0,0.00101394169835234,-0.00629089079013588,9824
2018-08-31,"02125","MA","Boston-Cambridge-Newton","Suffolk","Boston",3191,2577,0.00155460551884959,0.00742767787333855,0.00272373540856031,6830
2018-08-31,"87106","NM","Albuquerque","Bernalillo","Albuquerque",3192,1227,-0.000814332247557003,-0.0048661800486618,-0.00567260940032415,7922
2018-08-31,"19135","PA","Philadelphia-Camden-Wilmington","Philadelphia","Philadelphia",3193,1102,0,0.000908265213442325,0.00364298724954463,10957
2018-08-31,"30741","GA","Chattanooga","Walker","Fairview",3194,940,0,0,0.0502793296089385,10938
2018-08-31,"27332","NC","Sanford","Lee","Sanford",3195,1040,0,-0.00287631831255992,-0.000960614793467819,10852
2018-08-31,"79106","TX","Amarillo","Potter","Amarillo",3196,991,0.00101010101010101,0.00202224469160768,-0.009,9313
2018-08-31,"02919","RI","Providence-Warwick","Providence","Johnston",3197,1604,0.00124843945068664,0.00627352572145546,0.00817096165933375,9769
2018-08-31,"40004","KY","Bardstown","Nelson","Bardstown",3198,982,-0.0070778564206269,-0.0286844708209693,-0.0381978452497551,9586
2018-08-31,"08865","NJ","Allentown-Bethlehem-Easton","Warren","Phillipsburg",3199,1240,-0.00241351568785197,-0.0220820189274448,-0.0739357729648992,10596
2018-08-31,"83605","ID","Boise City","Canyon","Caldwell",3200,1050,-0.00284900284900285,-0.0122295390404516,0.0703363914373089,10586
2018-08-31,"45420","OH","Dayton","Montgomery","Dayton",3201,815,-0.00122549019607843,-0.00122549019607843,-0.00366748166259169,9488
2018-08-31,"92651","CA","Los Angeles-Long Beach-Anaheim","Orange","Laguna Beach",3202,5281,0.00437428680106504,0.0103309737899369,-0.0247460757156048,12268
2018-08-31,"78705","TX","Austin-Round Rock","Travis","Austin",3203,1648,-0.000606428138265616,0,-0.00242130750605327,5812
2018-08-31,"80237","CO","Denver-Aurora-Lakewood","Denver","Denver",3204,2184,0.000916590284142988,0.00229463056447912,0.00459981600735971,7035
2018-08-31,"92637","CA","Los Angeles-Long Beach-Anaheim","Orange","Laguna Woods",3205,2248,0.00222915737851092,0.0112460638776428,0.0568876351669017,9360
2018-08-31,"33076","FL","Miami-Fort Lauderdale-West Palm Beach","Broward","Parkland",3206,2789,0.000717617509867241,0.00504504504504504,0.00107681263460158,12778
2018-08-31,"80218","CO","Denver-Aurora-Lakewood","Denver","Denver",3207,1995,0,0.000501504513540622,-0.00449101796407186,6818
2018-08-31,"99207","WA","Spokane-Spokane Valley","Spokane","Spokane",3208,938,0,0.00106723585912487,0.0433815350389321,10421
2018-08-31,"90504","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Torrance",3209,2916,-0.000342817963661296,0.00309597523219814,0.0253164556962025,8714
2018-08-31,"43612","OH","Toledo","Lucas","Toledo",3210,793,0,0,0,10875
2018-08-31,"78633","TX","Austin-Round Rock","Williamson","Georgetown",3211,1757,0.00113960113960114,0.00285388127853881,-0.0140291806958474,10887
2018-08-31,"06512","CT","New Haven-Milford","New Haven","East Haven",3212,1550,-0.000644745325596389,0.000645577792123951,0,10716
2018-08-31,"08043","NJ","Philadelphia-Camden-Wilmington","Camden","Voorhees",3213,2153,0.000464684014869888,-0.00554272517321016,-0.0448092280390417,9542
2018-08-31,"77075","TX","Houston-The Woodlands-Sugar Land","Harris","Houston",3214,1416,-0.00211416490486258,-0.00561797752808989,-0.00211416490486258,8320
2018-08-31,"98038","WA","Seattle-Tacoma-Bellevue","King","Maple Valley",3215,2304,-0.000867302688638335,-0.0025974025974026,-0.00302899177845089,11723
2018-08-31,"32937","FL","Palm Bay-Melbourne-Titusville","Brevard","Satellite Beach",3216,1940,0.000515729757607014,0.0109431995831162,0.0741971207087486,13249
2018-08-31,"49507","MI","Grand Rapids-Wyoming","Kent","Grand Rapids",3217,1121,-0.00089126559714795,-0.00355555555555556,0.0144796380090498,12359
2018-08-31,"45662","OH","Portsmouth","Scioto","Portsmouth",3218,790,0,-0.00126422250316056,-0.0412621359223301,7439
2018-08-31,"23233","VA","Richmond","Henrico","Henrico",3219,1749,0,0,-0.0272525027808676,11189
2018-08-31,"29745","SC","Charlotte-Concord-Gastonia","York","York",3220,1236,0,-0.00161550888529887,-0.0388802488335925,10386
2018-08-31,"76053","TX","Dallas-Fort Worth-Arlington","Tarrant","Hurst",3221,1486,0.00202292650033715,0.00677506775067751,0.0241212956581668,7672
2018-08-31,"60451","IL","Chicago-Naperville-Elgin","Will","New Lenox",3222,1995,-0.000501002004008016,-0.00894187779433681,-0.00992555831265509,12998
2018-08-31,"53223","WI","Milwaukee-Waukesha-West Allis","Milwaukee","Milwaukee",3223,1099,0,0,0.0073327222731439,5907
2018-08-31,"13090","NY","Syracuse","Onondaga","Liverpool",3224,1466,-0.00744752877454299,-0.0154466084620551,-0.0220146764509673,9116
2018-08-31,"23227","VA","Richmond","Richmond City","Richmond",3225,1373,0,0,-0.00290486564996369,7196
2018-08-31,"33542","FL","Tampa-St. Petersburg-Clearwater","Pasco","Zephyrhills",3226,1087,0.00369344413665743,0.0102230483271375,0.0615234375,5593
2018-08-31,"34743","FL","Orlando-Kissimmee-Sanford","Osceola","Kissimmee",3227,1389,0.00144196106705119,0.00725163161711385,0.0381165919282511,12071
2018-08-31,"92131","CA","San Diego-Carlsbad","San Diego","San Diego",3228,3143,0,0.000636739891754218,0.00672645739910314,12247
2018-08-31,"48091","MI","Detroit-Warren-Dearborn","Macomb","Warren",3229,999,0,0,0.0298969072164948,11527
2018-08-31,"97266","OR","Portland-Vancouver-Hillsboro","Multnomah","Portland",3230,1609,-0.00186104218362283,-0.00862600123228589,-0.0254391278013325,9498
2018-08-31,"23513","VA","Virginia Beach-Norfolk-Newport News","Norfolk City","Norfolk",3231,1194,0,0,0.000838222967309304,8944
2018-08-31,"56301","MN","St. Cloud","Stearns","Saint Cloud",3232,1349,0.00297397769516729,0.0173453996983409,0.0870265914585012,8156
2018-08-31,"35211","AL","Birmingham-Hoover","Jefferson","Birmingham",3233,723,-0.00138121546961326,-0.00413223140495868,-0.0242914979757085,10185
