,index,address,area,bathrooms,bedrooms,city_state,dates,days_on_Trulia,events,listing_information,listing_information_date_updated,lot_size,lot_size_units,neighborhood,overview,price,price_history,price_per_square_foot,prices,public_records,public_records_date_updated,url,views,year_built,zipcode,median_income,mean_income,population,ID,distance_steps,distance_trip,duration_steps,duration_trip,mode_steps,vehicle_steps,line_steps,latitude,longitude
20,8020,13426 S Burley Ave,1544.0,5.0,4.0,"Chicago, IL 60633","['08/29/2018', '07/25/2018', '03/20/2018', '03/07/2018', '02/27/2018', '02/20/2018', '02/13/2018', '02/07/2018', '01/30/2018', '01/19/2018', '01/12/2018', '01/05/2018', '12/26/2017', '12/22/2017', '12/16/2017', '12/08/2017', '12/01/2017', '11/18/2017', '11/13/2017', '11/10/2017', '11/05/2017', '11/04/2017', '11/03/2017', '10/31/2017', '10/30/2017', '10/29/2017', '10/28/2017', '10/07/2017', '10/05/2017', '09/30/2017', '09/29/2017', '09/29/2017', '09/28/2017', '09/23/2017', '09/21/2017', '09/19/2017', '09/18/2017', '09/16/2017', '09/09/2017', '05/19/2017', '12/03/2001']",4.0,"['Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Posting removed', 'Sold']","['4 Bedrooms', '1.5 Bathrooms', 'Single-Family Home', '1,544 Square Feet', 'Lot Size: 3049 sqft']",10/05/2018,3049.0,sqft,&lpar;Hegewisch&rpar;,"['Single-Family Home', '4 Beds', '1.5 Baths', 'Built in 1885', '394 days on Trulia', '3049 sqft lot size', '1,544 sqft', '$58/sqft', '89 views']",90215.0,"[['2001-12-03 00:00:00', 90000, 'Sold'], ['2017-05-19 00:00:00', 65462, 'Posting removed'], ['2017-09-09 00:00:00', 64642, 'Posting removed'], ['2017-09-16 00:00:00', 65320, 'Posting removed'], ['2017-09-18 00:00:00', 65634, 'Posting removed'], ['2017-09-19 00:00:00', 65634, 'Posting removed'], ['2017-09-21 00:00:00', 65634, 'Posting removed'], ['2017-09-23 00:00:00', 66351, 'Posting removed'], ['2017-09-28 00:00:00', 66481, 'Posting removed'], ['2017-09-29 00:00:00', 66843, 'Posting removed'], ['2017-09-29 00:00:00', 66481, 'Posting removed'], ['2017-09-30 00:00:00', 66802, 'Posting removed'], ['2017-10-05 00:00:00', 66940, 'Posting removed'], ['2017-10-07 00:00:00', 67485, 'Posting removed'], ['2017-10-28 00:00:00', 69737, 'Posting removed'], ['2017-10-29 00:00:00', 69737, 'Posting removed'], ['2017-10-30 00:00:00', 69823, 'Posting removed'], ['2017-10-31 00:00:00', 69823, 'Posting removed'], ['2017-11-03 00:00:00', 68896, 'Posting removed'], ['2017-11-04 00:00:00', 69685, 'Posting removed'], ['2017-11-05 00:00:00', 69685, 'Posting removed'], ['2017-11-10 00:00:00', 71565, 'Posting removed'], ['2017-11-13 00:00:00', 71280, 'Posting removed'], ['2017-11-18 00:00:00', 72288, 'Posting removed'], ['2017-12-01 00:00:00', 76072, 'Posting removed'], ['2017-12-08 00:00:00', 79854, 'Posting removed'], ['2017-12-16 00:00:00', 81581, 'Posting removed'], ['2017-12-22 00:00:00', 79467, 'Posting removed'], ['2017-12-26 00:00:00', 80170, 'Posting removed'], ['2018-01-05 00:00:00', 80296, 'Posting removed'], ['2018-01-12 00:00:00', 80976, 'Posting removed'], ['2018-01-19 00:00:00', 81912, 'Posting removed'], ['2018-01-30 00:00:00', 82154, 'Posting removed'], ['2018-02-07 00:00:00', 82014, 'Posting removed'], ['2018-02-13 00:00:00', 83192, 'Posting removed'], ['2018-02-20 00:00:00', 83781, 'Posting removed'], ['2018-02-27 00:00:00', 84695, 'Posting removed'], ['2018-03-07 00:00:00', 77992, 'Posting removed'], ['2018-03-20 00:00:00', 73259, 'Posting removed'], ['2018-07-25 00:00:00', 75913, 'Posting removed'], ['2018-08-29 00:00:00', 82397, 'Posting removed']]",58.0,"['$82,397', '$75,913', '$73,259', '$77,992', '$84,695', '$83,781', '$83,192', '$82,014', '$82,154', '$81,912', '$80,976', '$80,296', '$80,170', '$79,467', '$81,581', '$79,854', '$76,072', '$72,288', '$71,280', '$71,565', '$69,685', '$69,685', '$68,896', '$69,823', '$69,823', '$69,737', '$69,737', '$67,485', '$66,940', '$66,802', '$66,843', '$66,481', '$66,481', '$66,351', '$65,634', '$65,634', '$65,634', '$65,320', '$64,642', '$65,462', '$90,000']","['4 Bedrooms', '1 Bathroom', 'Single-Family Home', '772 Square Feet', 'Lot Size: 3,000 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/13426-s-burley-ave-chicago-il-60633--2104337902,89.0,1885.0,60633.0,46089,55891.0,12927,8020,"['0.8 km', '31.1 km', '0.4 km']",['32.4 km'],"['10 mins', '41 mins', '6 mins']",['56 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['HEAVY_RAIL'],['South Shore Line'],[41.6510417],[-87.5447587]
21,8021,13149 S Avenue O,1563.0,2.0,2.0,"Chicago, IL 60633","['02/19/2018', '02/22/2016', '05/10/2010', '10/30/2009', '07/12/2009', '01/24/2009', '10/29/2008']",7.0,"['Posting removed', 'Listed for sale', 'Posting removed', 'Price change', 'Price change', 'Price change', 'Listed for sale']","['2 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,563 Square Feet', 'Lot Size: 5100 sqft']",02/27/2018,5100.0,sqft,&lpar;Hegewisch&rpar;,"['Single-Family Home', '2 Beds', '2 Baths', 'Built in 1923', '957 days on Trulia', '5100 sqft lot size', '1,563 sqft', '$45/sqft', '752 views']",69900.0,"[['2008-10-29 00:00:00', 139900, 'Listed for sale'], ['2009-01-24 00:00:00', 129900, 'Price change'], ['2009-07-12 00:00:00', 124900, 'Price change'], ['2009-10-30 00:00:00', 114900, 'Price change'], ['2010-05-10 00:00:00', 114900, 'Posting removed'], ['2016-02-22 00:00:00', 69900, 'Listed for sale'], ['2018-02-19 00:00:00', 69900, 'Posting removed']]",45.0,"['$69,900', '$69,900', '$114,900', '$114,900', '$124,900', '$129,900', '$139,900']","['3 Bedrooms', '1.5 Bathrooms', 'Single-Family Home', '1,553 Square Feet', 'Lot Size: 5,101 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/13149-s-avenue-o-chicago-il-60633--1242589,752.0,1923.0,60633.0,46089,55891.0,12927,8021,"['1.5 km', '31.1 km', '0.4 km']",['33.0 km'],"['18 mins', '41 mins', '6 mins']",['1 hour 4 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['HEAVY_RAIL'],['South Shore Line'],[41.6558386],[-87.53983629999999]
22,8022,13149 S Baltimore Ave,2780.0,3.0,6.0,"Chicago, IL 60633",,7.0,,"['6 Bedrooms', '3 Bathrooms', 'Single-Family Home', '2,780 Square Feet', 'Lot Size: 3123 sqft']",09/19/2018,3123.0,sqft,&lpar;Hegewisch&rpar;,"['Single-Family Home', '6 Beds', '3 Baths', 'Built in 1890', '17 days on Trulia', '3123 sqft lot size', '2,780 sqft', '$20/sqft', '744 views']",55000.0,,20.0,,"['6 Bedrooms', '2 Bathrooms', 'Multi-Family', '2,780 Square Feet', 'Lot Size: 3,125 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/13149-s-baltimore-ave-chicago-il-60633--2104336643,744.0,1890.0,60633.0,46089,55891.0,12927,8022,"['1.3 km', '31.1 km', '0.4 km']",['32.8 km'],"['16 mins', '41 mins', '6 mins']",['1 hour 3 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['HEAVY_RAIL'],['South Shore Line'],[41.6559148],[-87.5470928]
23,8023,3254 E 136th St,2288.0,2.0,3.0,"Chicago, IL 60633","['04/13/2018', '02/23/2018', '02/13/2018', '02/12/2018', '07/29/2017', '02/12/2017', '11/16/2016', '07/10/2016', '05/17/2016', '04/13/2016', '05/26/2015', '03/26/2015', '09/26/2014']",3.0,"['Posting removed', 'Price change', 'Posting removed', 'Posting removed', 'Posting removed', 'Listed for sale', 'Posting removed', 'Price change', 'Pending to active status', 'Pending', 'Listed for sale', 'Posting removed', 'Listed for sale']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '2,288 Square Feet', 'Lot Size: 3480 sqft']",09/27/2018,3480.0,sqft,&lpar;Hegewisch&rpar;,"['Single-Family Home', '3 Beds', '2 Baths', 'Built in 1890', '173 days on Trulia', '3480 sqft lot size', '2,288 sqft', '$57/sqft', '1310 views']",130000.0,"[['2014-09-26 00:00:00', 154900, 'Listed for sale'], ['2015-03-26 00:00:00', 154900, 'Posting removed'], ['2015-05-26 00:00:00', 139000, 'Listed for sale'], ['2016-04-13 00:00:00', 139000, 'Pending'], ['2016-05-17 00:00:00', 139000, 'Pending to active status'], ['2016-07-10 00:00:00', 134900, 'Price change'], ['2016-11-16 00:00:00', 134900, 'Posting removed'], ['2017-02-12 00:00:00', 134900, 'Listed for sale'], ['2017-07-29 00:00:00', 134900, 'Posting removed'], ['2018-02-12 00:00:00', 134900, 'Posting removed'], ['2018-02-13 00:00:00', 134900, 'Posting removed'], ['2018-02-23 00:00:00', 130000, 'Price change'], ['2018-04-13 00:00:00', 130000, 'Posting removed']]",57.0,"['$130,000', '$130,000', '$134,900', '$134,900', '$134,900', '$134,900', '$134,900', '$134,900', '$139,000', '$139,000', '$139,000', '$154,900', '$154,900']","['6 Bedrooms', '2 Bathrooms', 'Single-Family Home', '2,639 Square Feet', 'Lot Size: 3,481 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/3254-e-136th-st-chicago-il-60633--1001261630,1310.0,1890.0,60633.0,46089,55891.0,12927,8023,"['0.5 km', '31.1 km', '0.4 km']",['32.0 km'],"['6 mins', '41 mins', '6 mins']",['52 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['HEAVY_RAIL'],['South Shore Line'],[41.6482444],[-87.5437541]
24,8024,13526 S Buffalo Ave,1056.0,1.0,3.0,"Chicago, IL 60633","['09/19/2018', '09/18/2018', '01/08/2018', '08/05/2017', '12/19/2001']",7.0,"['Price change', 'Price change', 'Price change', 'Listed for sale', 'Sold']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,056 Square Feet', 'Lot Size: 3123 sqft']",09/19/2018,3123.0,sqft,&lpar;Hegewisch&rpar;,"['Single-Family Home', '3 Beds', '1 Bath', 'Built in 1885', '427 days on Trulia', '3123 sqft lot size', '1,056 sqft', '$47/sqft', '559 views']",49900.0,"[['2001-12-19 00:00:00', 59000, 'Sold'], ['2017-08-05 00:00:00', 64900, 'Listed for sale'], ['2018-01-08 00:00:00', 60000, 'Price change'], ['2018-09-18 00:00:00', 499900, 'Price change'], ['2018-09-19 00:00:00', 49900, 'Price change']]",47.0,"['$49,900', '$499,900', '$60,000', '$64,900', '$59,000']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,056 Square Feet', 'Lot Size: 3,125 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/13526-s-buffalo-ave-chicago-il-60633--2104338406,559.0,1885.0,60633.0,46089,55891.0,12927,8024,"['0.5 km', '31.1 km', '0.4 km']",['32.1 km'],"['7 mins', '41 mins', '6 mins']",['53 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['HEAVY_RAIL'],['South Shore Line'],[41.64918309999999],[-87.54351729999999]
25,8025,13116 S Avenue O,960.0,1.0,3.0,"Chicago, IL 60633",,3.0,,"['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '960 Square Feet']",10/05/2018,,,&lpar;Hegewisch&rpar;,"['Single-Family Home', '3 Beds', '1 Bath', 'Built in 1951', '213 days on Trulia', '960 sqft', '$123/sqft', '662 views']",118000.0,,123.0,,,,https://www.trulia.com/p/il/chicago/13116-s-avenue-o-chicago-il-60633--2104336414,662.0,1951.0,60633.0,46089,55891.0,12927,8025,"['1.6 km', '31.1 km', '0.4 km']",['33.1 km'],"['19 mins', '41 mins', '6 mins']",['1 hour 5 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['HEAVY_RAIL'],['South Shore Line'],[41.6566678],[-87.53993299999999]
26,8026,12752 S Muskegon Ave,993.0,1.0,3.0,"Chicago, IL 60633","['07/25/2018', '10/22/2003']",3.0,"['Posting removed', 'Sold']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '993 Square Feet', 'Lot Size: 4791 sqft']",10/05/2018,4791.0,sqft,&lpar;Hegewisch&rpar;,"['Single-Family Home', '3 Beds', '1 Bath', 'Built in 1958', '23 days on Trulia', '4791 sqft lot size', '993 sqft', '$114/sqft', '199 views']",113530.0,"[['2003-10-22 00:00:00', 117000, 'Sold'], ['2018-07-25 00:00:00', 113093, 'Posting removed']]",114.0,"['$113,093', '$117,000']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '986 Square Feet', 'Lot Size: 5,000 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/12752-s-muskegon-ave-chicago-il-60633--2104335244,199.0,1958.0,60633.0,46089,55891.0,12927,8026,"['0.7 km', '2.0 km', '22 m', '31.1 km', '0.4 km']",['34.2 km'],"['8 mins', '5 mins', '1 min', '41 mins', '6 mins']",['1 hour 6 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'HEAVY_RAIL']","['South Chicago', 'South Shore Line']",[41.6630872],[-87.5544604]
27,8027,13049 S Brandon Ave,950.0,1.0,3.0,"Chicago, IL 60633","['07/11/2018', '06/28/2018', '05/05/2018', '05/02/2018']",6.0,"['Price change', 'Posting removed', 'Posting removed', 'Listed for sale']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '950 Square Feet', 'Lot Size: 3101 sqft']",07/11/2018,3101.0,sqft,&lpar;Hegewisch&rpar;,"['Single-Family Home', '3 Beds', '1 Bath', 'Built in 1968', '156 days on Trulia', '3101 sqft lot size', '950 sqft', '$95/sqft', '694 views']",89950.0,"[['2018-05-02 00:00:00', 79950, 'Listed for sale'], ['2018-05-05 00:00:00', 79950, 'Posting removed'], ['2018-06-28 00:00:00', 79950, 'Posting removed'], ['2018-07-11 00:00:00', 89950, 'Price change']]",95.0,"['$89,950', '$79,950', '$79,950', '$79,950']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,040 Square Feet', 'Lot Size: 3,100 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/13049-s-brandon-ave-chicago-il-60633--2104336181,694.0,1968.0,60633.0,46089,55891.0,12927,8027,"['1.5 km', '31.1 km', '0.4 km']",['33.1 km'],"['19 mins', '41 mins', '6 mins']",['1 hour 4 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['HEAVY_RAIL'],['South Shore Line'],[41.6577484],[-87.54585229999999]
28,8028,12941 S Saginaw Ave,1032.0,1.0,3.0,"Chicago, IL 60633","['09/13/2018', '08/17/2018', '07/11/2018', '05/18/2018', '04/16/2018', '11/16/2010']",2.0,"['Pending', 'Price change', 'Price change', 'Price change', 'Listed for sale', 'Sold']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,032 Square Feet', 'Lot Size: 5218 sqft']",10/05/2018,5218.0,sqft,&lpar;Hegewisch&rpar;,"['Single-Family Home', '3 Beds', '1 Bath', 'Built in 1958', '172 days on Trulia', '5218 sqft lot size', '1,032 sqft', '$92/sqft', '289 views']",94900.0,"[['2010-11-16 00:00:00', 149000, 'Sold'], ['2018-04-16 00:00:00', 119900, 'Listed for sale'], ['2018-05-18 00:00:00', 115000, 'Price change'], ['2018-07-11 00:00:00', 110000, 'Price change'], ['2018-08-17 00:00:00', 94900, 'Price change'], ['2018-09-13 00:00:00', 94900, 'Pending']]",92.0,"['$94,900', '$94,900', '$110,000', '$115,000', '$119,900', '$149,000']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,032 Square Feet', 'Lot Size: 5,218 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/12941-s-saginaw-ave-chicago-il-60633--2104335776,289.0,1958.0,60633.0,46089,55891.0,12927,8028,"['81 m', '2.0 km', '22 m', '31.1 km', '0.4 km']",['33.6 km'],"['1 min', '3 mins', '1 min', '37 mins', '6 mins']",['57 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'HEAVY_RAIL']","['Torrence', 'South Shore Line']",[41.6597973],[-87.5580289]
29,8029,3118 E 130th St,1032.0,2.0,3.0,"Chicago, IL 60633","['08/29/2018', '08/14/2018', '08/09/2018', '07/30/2018', '07/23/2018', '07/16/2018', '07/09/2018', '06/29/2018', '05/17/2018', '05/01/2018', '03/12/2018', '10/22/2004']",7.0,"['Price change', 'Price change', 'Price change', 'Price change', 'Price change', 'Price change', 'Price change', 'Price change', 'Price change', 'Price change', 'Listed for sale', 'Sold']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,032 Square Feet', 'Lot Size: 3998 sqft']",08/29/2018,3998.0,sqft,&lpar;Hegewisch&rpar;,"['Single-Family Home', '3 Beds', '2 Baths', 'Built in 1964', '207 days on Trulia', '3998 sqft lot size', '1,032 sqft', '$82/sqft', '1249 views']",84900.0,"[['2004-10-22 00:00:00', 131000, 'Sold'], ['2018-03-12 00:00:00', 154000, 'Listed for sale'], ['2018-05-01 00:00:00', 149000, 'Price change'], ['2018-05-17 00:00:00', 144000, 'Price change'], ['2018-06-29 00:00:00', 134000, 'Price change'], ['2018-07-09 00:00:00', 129000, 'Price change'], ['2018-07-16 00:00:00', 124900, 'Price change'], ['2018-07-23 00:00:00', 119900, 'Price change'], ['2018-07-30 00:00:00', 114000, 'Price change'], ['2018-08-09 00:00:00', 104900, 'Price change'], ['2018-08-14 00:00:00', 94900, 'Price change'], ['2018-08-29 00:00:00', 84900, 'Price change']]",82.0,"['$84,900', '$94,900', '$104,900', '$114,000', '$119,900', '$124,900', '$129,000', '$134,000', '$144,000', '$149,000', '$154,000', '$131,000']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,032 Square Feet', 'Lot Size: 4,000 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/3118-e-130th-st-chicago-il-60633--2104340472,1249.0,1964.0,60633.0,46089,55891.0,12927,8029,"['48 m', '1.6 km', '22 m', '31.1 km', '0.4 km']",['33.2 km'],"['1 min', '4 mins', '1 min', '41 mins', '6 mins']",['57 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'HEAVY_RAIL']","['South Chicago', 'South Shore Line']",[41.6591951],[-87.5475422]
