,index,address,area,bathrooms,bedrooms,city_state,dates,days_on_Trulia,events,listing_information,listing_information_date_updated,lot_size,lot_size_units,neighborhood,overview,price,price_history,price_per_square_foot,prices,public_records,public_records_date_updated,url,views,year_built,zipcode,median_income,mean_income,population,ID,distance_steps,distance_trip,duration_steps,duration_trip,mode_steps,vehicle_steps,line_steps,latitude,longitude
41,6141,6440 W Foster Ave,1370.0,2.0,3.0,"Chicago, IL 60656","['08/27/2018', '07/28/2018', '07/17/2018', '08/06/2015', '12/15/2014', '10/20/2014', '05/13/2013', '09/13/2012', '07/16/2012', '05/12/2012', '02/08/2012', '05/05/2011', '12/15/2009', '07/05/2009', '04/22/2009', '11/16/2005', '12/30/2002', '03/21/1997']",0.0,"['Price change', 'Price change', 'Listed for sale', 'Posting removed', 'Price change', 'Listed for sale', 'Posting removed', 'Pending', 'Price change', 'Price change', 'Price change', 'Price change', 'Price change', 'Price change', 'Listed for sale', 'Sold', 'Sold', 'Sold']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,370 Square Feet', 'Lot Size: 3750 sqft']",08/27/2018,3750.0,sqft,&lpar;Union Ridge&rpar;,"['Single-Family Home', '3 Beds', '2 Baths', 'Built in 1944', '80 days on Trulia', '3750 sqft lot size', '1,370 sqft', '$252/sqft', '34 views']",344900.0,"[['1997-03-21 00:00:00', 158500, 'Sold'], ['2002-12-30 00:00:00', 267000, 'Sold'], ['2005-11-16 00:00:00', 355000, 'Sold'], ['2009-04-22 00:00:00', 369900, 'Listed for sale'], ['2009-07-05 00:00:00', 335000, 'Price change'], ['2009-12-15 00:00:00', 325000, 'Price change'], ['2011-05-05 00:00:00', 249900, 'Price change'], ['2012-02-08 00:00:00', 199900, 'Price change'], ['2012-05-12 00:00:00', 239000, 'Price change'], ['2012-07-16 00:00:00', 219000, 'Price change'], ['2012-09-13 00:00:00', 219000, 'Pending'], ['2013-05-13 00:00:00', 219000, 'Posting removed'], ['2014-10-20 00:00:00', 339000, 'Listed for sale'], ['2014-12-15 00:00:00', 329000, 'Price change'], ['2015-08-06 00:00:00', 329000, 'Posting removed'], ['2018-07-17 00:00:00', 349900, 'Listed for sale'], ['2018-07-28 00:00:00', 349000, 'Price change'], ['2018-08-27 00:00:00', 344900, 'Price change']]",252.0,"['$344,900', '$349,000', '$349,900', '$329,000', '$329,000', '$339,000', '$219,000', '$219,000', '$219,000', '$239,000', '$199,900', '$249,900', '$325,000', '$335,000', '$369,900', '$355,000', '$267,000', '$158,500']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,144 Square Feet', 'Lot Size: 3,750 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/6440-w-foster-ave-chicago-il-60656--1080862,34.0,1944.0,60656.0,59179,67330.0,27613,6141,"['0.2 km', '1.7 km', '35 m', '19.6 km', '0.1 km']",['21.7 km'],"['3 mins', '5 mins', '1 min', '33 mins', '1 min']",['46 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Higgins', 'Blue Line']",[41.9756758],[-87.78948969999999]
42,6142,5555 N Cumberland Ave #905,1255.0,1.0,2.0,"Chicago, IL 60656",,5.0,,"['2 Bedrooms', '1 Bathroom', 'Condo', '1,255 Square Feet']",08/29/2018,,,&lpar;O'Hare&rpar;,"['Condo', '2 Beds', '1 Bath', 'Built in 2000', '85 days on Trulia', '1,255 sqft', '$199/sqft', '414 views', '$272/monthly HOA']",249900.0,,199.0,,,,https://www.trulia.com/p/il/chicago/5555-n-cumberland-ave-905-chicago-il-60656--2104663913,414.0,2000.0,60656.0,59179,67330.0,27613,6142,"['2.9 km', '22.1 km', '0.1 km']",['25.0 km'],"['37 mins', '37 mins', '1 min']",['46 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.98081],[-87.836264]
43,6143,4929 N Natchez Ave,2215.0,4.0,5.0,"Chicago, IL 60656","['09/01/2018', '07/06/2018', '11/05/2008', '10/06/2008', '03/15/2005']",1.0,"['Price change', 'Listed for sale', 'Posting removed', 'Listed for sale', 'Sold']","['5 Bedrooms', '4 Bathrooms', 'Single-Family Home', '2,215 Square Feet', 'Lot Size: 5279 sqft']",09/01/2018,5279.0,sqft,&lpar;Big Oaks&rpar;,"['Single-Family Home', '5 Beds', '4 Baths', 'Built in 1956', '91 days on Trulia', '5279 sqft lot size', '2,215 sqft', '$239/sqft', '258 views']",529000.0,"[['2005-03-15 00:00:00', 330000, 'Sold'], ['2008-10-06 00:00:00', 549900, 'Listed for sale'], ['2008-11-05 00:00:00', 549900, 'Posting removed'], ['2018-07-06 00:00:00', 549000, 'Listed for sale'], ['2018-09-01 00:00:00', 529000, 'Price change']]",239.0,"['$529,000', '$549,000', '$549,900', '$549,900', '$330,000']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '2,215 Square Feet', 'Lot Size: 5,280 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/4929-n-natchez-ave-chicago-il-60656--2104659370,258.0,1956.0,60656.0,59179,67330.0,27613,6143,"['0.7 km', '1.7 km', '35 m', '19.6 km', '0.1 km']",['22.1 km'],"['9 mins', '5 mins', '1 min', '33 mins', '1 min']",['53 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Higgins', 'Blue Line']",[41.97113580000001],[-87.78911520000001]
44,6144,5035 N Nordica Ave,968.0,1.0,2.0,"Chicago, IL 60656","['05/24/2018', '05/01/2018', '11/07/2003', '10/23/2001', '01/03/1996']",9.0,"['Posting removed', 'Posting removed', 'Sold', 'Sold', 'Sold']","['2 Bedrooms', '1 Bathroom', 'Single-Family Home', '968 Square Feet', 'Lot Size: 5227 sqft']",10/05/2018,5227.0,sqft,&lpar;Big Oaks&rpar;,"['Single-Family Home', '2 Beds', '1 Bath', 'Built in 1943', '19 days on Trulia', '5227 sqft lot size', '968 sqft', '$276/sqft', '311 views']",267220.0,"[['1996-01-03 00:00:00', 140000, 'Sold'], ['2001-10-23 00:00:00', 262000, 'Sold'], ['2003-11-07 00:00:00', 298000, 'Sold'], ['2018-05-01 00:00:00', 252490, 'Posting removed'], ['2018-05-24 00:00:00', 258309, 'Posting removed']]",276.0,"['$258,309', '$252,490', '$298,000', '$262,000', '$140,000']","['2 Bedrooms', '1 Bathroom', 'Single-Family Home', '968 Square Feet', 'Lot Size: 5,043 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/5035-n-nordica-ave-chicago-il-60656--2104659887,311.0,1943.0,60656.0,59179,67330.0,27613,6144,"['1.3 km', '19.6 km', '0.1 km']",['21.0 km'],"['17 mins', '33 mins', '1 min']",['50 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.9729973],[-87.80239399999999]
45,6145,5553 N Olcott Ave,1400.0,2.0,3.0,"Chicago, IL 60656","['08/08/2018', '07/18/2018', '08/30/2013', '08/29/2013', '04/17/2009', '01/06/2009', '12/03/2008', '09/28/2008']",9.0,"['Price change', 'Listed for sale', 'Posting removed', 'Listed for sale', 'Sold', 'Posting removed', 'Price change', 'Listed for sale']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,400 Square Feet', 'Lot Size: 4944 sqft']",08/08/2018,4944.0,sqft,&lpar;Oriole Park&rpar;,"['Single-Family Home', '3 Beds', '2 Baths', 'Built in 1943', '79 days on Trulia', '4944 sqft lot size', '1,400 sqft', '$257/sqft', '105 views']",359500.0,"[['2008-09-28 00:00:00', 329000, 'Listed for sale'], ['2008-12-03 00:00:00', 274900, 'Price change'], ['2009-01-06 00:00:00', 274900, 'Posting removed'], ['2009-04-17 00:00:00', 257500, 'Sold'], ['2013-08-29 00:00:00', 269900, 'Listed for sale'], ['2013-08-30 00:00:00', 269900, 'Posting removed'], ['2018-07-18 00:00:00', 369500, 'Listed for sale'], ['2018-08-08 00:00:00', 359500, 'Price change']]",257.0,"['$359,500', '$369,500', '$269,900', '$269,900', '$257,500', '$274,900', '$274,900', '$329,000']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,127 Square Feet', 'Lot Size: 4,945 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/5553-n-olcott-ave-chicago-il-60656--2104663828,105.0,1943.0,60656.0,59179,67330.0,27613,6145,"['0.6 km', '19.6 km', '0.1 km']",['20.3 km'],"['8 mins', '33 mins', '1 min']",['41 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.9810011],[-87.8137852]
46,6146,5101 N East River Rd #1K,750.0,1.0,1.0,"Chicago, IL 60656","['09/12/2018', '09/05/2018', '08/29/2018', '08/21/2018', '06/18/2018', '05/20/2018', '12/08/2010', '11/10/2005']",9.0,"['Price change', 'Price change', 'Price change', 'Posting removed', 'Price change', 'Listed for sale', 'Sold', 'Sold']","['1 Bedroom', '1 Bathroom', 'Condo', '750 Square Feet', 'Lot Size: 8238 sqft']",09/12/2018,8238.0,sqft,&lpar;O'Hare&rpar;,"['Condo', '1 Bed', '1 Bath', 'Built in 1979', '139 days on Trulia', '8238 sqft lot size', '750 sqft', '$133/sqft', '426 views', '$151/monthly HOA']",99900.0,"[['2005-11-10 00:00:00', 125000, 'Sold'], ['2010-12-08 00:00:00', 31000, 'Sold'], ['2018-05-20 00:00:00', 119000, 'Listed for sale'], ['2018-06-18 00:00:00', 114900, 'Price change'], ['2018-08-21 00:00:00', 114900, 'Posting removed'], ['2018-08-29 00:00:00', 109000, 'Price change'], ['2018-09-05 00:00:00', 102000, 'Price change'], ['2018-09-12 00:00:00', 99900, 'Price change']]",133.0,"['$99,900', '$102,000', '$109,000', '$114,900', '$114,900', '$119,000', '$31,000', '$125,000']","['Condo', 'Lot Size: 8,238 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/5101-n-east-river-rd-1k-chicago-il-60656--2104660144,426.0,1979.0,60656.0,59179,67330.0,27613,6146,"['4.4 km', '22.1 km', '0.1 km']",['26.6 km'],"['54 mins', '37 mins', '1 min']",['1 hour 0 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.9719916],[-87.8457234]
47,6147,5214 N Potawatomie Ave #3E,1000.0,1.0,2.0,"Chicago, IL 60656",['07/26/2004'],7.0,['Sold'],"['2 Bedrooms', '1 Bathroom', 'Condo', '1,000 Square Feet']",06/01/2018,,,&lpar;O'Hare&rpar;,"['Condo', '2 Beds', '1 Bath', 'Built in 1971', '127 days on Trulia', '1,000 sqft', '$150/sqft', '240 views', '$200/monthly HOA']",149900.0,"[['2004-07-26 00:00:00', 150000, 'Sold']]",150.0,"['$150,000']","['Condo', 'Lot Size: 5,621 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/5214-n-potawatomie-ave-3e-chicago-il-60656--2104661001,240.0,1971.0,60656.0,59179,67330.0,27613,6147,"['4.1 km', '22.1 km', '0.1 km']",['26.3 km'],"['52 mins', '37 mins', '1 min']",['54 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.9742677],[-87.84280749999999]
48,6148,5317 N Oak Park Ave,2350.0,3.0,5.0,"Chicago, IL 60656","['09/04/2018', '07/26/2018', '06/28/2018', '05/30/2018', '11/29/2017']",9.0,"['Price change', 'Price change', 'Price change', 'Listed for sale', 'Posting removed']","['5 Bedrooms', '3 Bathrooms', 'Single-Family Home', '2,350 Square Feet', 'Lot Size: 3720 sqft']",10/05/2018,3720.0,sqft,&lpar;Union Ridge&rpar;,"['Single-Family Home', '5 Beds', '3 Baths', 'Built in 1922', '129 days on Trulia', '3720 sqft lot size', '2,350 sqft', '$138/sqft', '993 views']",324900.0,"[['2017-11-29 00:00:00', 322248, 'Posting removed'], ['2018-05-30 00:00:00', 379900, 'Listed for sale'], ['2018-06-28 00:00:00', 359900, 'Price change'], ['2018-07-26 00:00:00', 347500, 'Price change'], ['2018-09-04 00:00:00', 337500, 'Price change']]",138.0,"['$337,500', '$347,500', '$359,900', '$379,900', '$322,248']","['5 Bedrooms', '2 Bathrooms', 'Single-Family Home', '2,350 Square Feet', 'Lot Size: 3,720 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/5317-n-oak-park-ave-chicago-il-60656--2104661830,993.0,1922.0,60656.0,59179,67330.0,27613,6148,"['1.2 km', '19.6 km', '0.1 km']",['20.8 km'],"['15 mins', '33 mins', '1 min']",['48 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.9778313],[-87.79626209999999]
49,6149,5038 N Neenah Ave,1159.0,1.0,3.0,"Chicago, IL 60656","['02/01/2018', '03/30/1999']",5.0,"['Posting removed', 'Sold']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,159 Square Feet', 'Lot Size: 4132 sqft']",02/28/2018,4132.0,sqft,&lpar;Big Oaks&rpar;,"['Single-Family Home', '3 Beds', '1 Bath', 'Built in 1949', '465 days on Trulia', '4132 sqft lot size', '1,159 sqft', '$127/sqft', '1286 views']",147600.0,"[['1999-03-30 00:00:00', 168500, 'Sold'], ['2018-02-01 00:00:00', 236791, 'Posting removed']]",127.0,"['$236,791', '$168,500']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,159 Square Feet', 'Lot Size: 4,132 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/5038-n-neenah-ave-chicago-il-60656--2104659922,1286.0,1949.0,60656.0,59179,67330.0,27613,6149,"['0.6 km', '1.7 km', '35 m', '19.6 km', '0.1 km']",['22.0 km'],"['8 mins', '5 mins', '1 min', '33 mins', '1 min']",['49 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Higgins', 'Blue Line']",[41.9731185],[-87.7903894]
50,6150,5219 N Oakview St #3W,1000.0,1.0,2.0,"Chicago, IL 60656","['09/08/2018', '06/20/2018', '07/03/2012', '06/28/2012', '05/15/2012', '04/15/2012', '03/11/2005']",8.0,"['Price change', 'Listed for sale', 'Sold', 'Posting removed', 'Price change', 'Listed for sale', 'Sold']","['2 Bedrooms', '1 Bathroom', 'Condo', '1,000 Square Feet', 'Lot Size: 5607 sqft']",09/08/2018,5607.0,sqft,&lpar;O'Hare&rpar;,"['Condo', '2 Beds', '1 Bath', 'Built in 1973', '108 days on Trulia', '5607 sqft lot size', '1,000 sqft', '$145/sqft', '247 views', '$225/monthly HOA']",145000.0,"[['2005-03-11 00:00:00', 179000, 'Sold'], ['2012-04-15 00:00:00', 59900, 'Listed for sale'], ['2012-05-15 00:00:00', 57000, 'Price change'], ['2012-06-28 00:00:00', 57000, 'Posting removed'], ['2012-07-03 00:00:00', 53000, 'Sold'], ['2018-06-20 00:00:00', 145500, 'Listed for sale'], ['2018-09-08 00:00:00', 145000, 'Price change']]",145.0,"['$145,000', '$145,500', '$53,000', '$57,000', '$57,000', '$59,900', '$179,000']","['Condo', 'Lot Size: 5,607 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/5219-n-oakview-st-3w-chicago-il-60656--2104661075,247.0,1973.0,60656.0,59179,67330.0,27613,6150,"['4.2 km', '22.1 km', '0.1 km']",['26.3 km'],"['53 mins', '37 mins', '1 min']",['55 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.9743994],[-87.843925]
51,6151,4829 N Newcastle Ave,1164.0,1.0,3.0,"Chicago, IL 60656",['09/11/1995'],8.0,['Sold'],"['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,164 Square Feet', 'Lot Size: 3720 sqft']",11/13/2017,3720.0,sqft,&lpar;Big Oaks&rpar;,"['Single-Family Home', '3 Beds', '1 Bath', 'Built in 1962', '338 days on Trulia', '3720 sqft lot size', '1,164 sqft', '$79/sqft', '807 views']",91951.0,"[['1995-09-11 00:00:00', 166000, 'Sold']]",79.0,"['$166,000']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,164 Square Feet', 'Lot Size: 3,720 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/4829-n-newcastle-ave-chicago-il-60656--2104658935,807.0,1962.0,60656.0,59179,67330.0,27613,6151,"['1.1 km', '1.1 km', '35 m', '19.6 km', '0.1 km']",['21.9 km'],"['14 mins', '3 mins', '1 min', '33 mins', '1 min']",['55 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Higgins', 'Blue Line']",[41.969189],[-87.7976296]
52,6152,5227 N Reserve Ave #2W,1000.0,1.0,2.0,"Chicago, IL 60656",,3.0,,"['2 Bedrooms', '1 Bathroom', 'Condo', '1,000 Square Feet']",06/15/2018,,,&lpar;O'Hare&rpar;,"['Condo', '2 Beds', '1 Bath', 'Built in 1972', '113 days on Trulia', '1,000 sqft', '$159/sqft', '216 views', '$285/monthly HOA']",159000.0,,159.0,,,,https://www.trulia.com/p/il/chicago/5227-n-reserve-ave-2w-chicago-il-60656--2104661194,216.0,1972.0,60656.0,59179,67330.0,27613,6152,"['4.3 km', '22.1 km', '0.1 km']",['26.5 km'],"['54 mins', '37 mins', '1 min']",['56 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.9745959],[-87.8451456]
53,6153,7225 W Higgins Ave #202,900.0,1.0,1.0,"Chicago, IL 60656",,6.0,,"['1 Bedroom', '1 Bathroom', 'Condo', '900 Square Feet']",09/05/2018,,,&lpar;Oriole Park&rpar;,"['Condo', '1 Bed', '1 Bath', 'Built in 1968', '136 days on Trulia', '900 sqft', '$155/sqft', '725 views', '$281/monthly HOA']",139900.0,,155.0,,,,https://www.trulia.com/p/il/chicago/7225-w-higgins-ave-202-chicago-il-60656--2104664920,725.0,1968.0,60656.0,59179,67330.0,27613,6153,"['64 m', '19.6 km', '0.1 km']",['19.7 km'],"['1 min', '33 mins', '1 min']",['34 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.9812416],[-87.807943]
54,6154,6956 W Berwyn Ave,900.0,1.0,3.0,"Chicago, IL 60656",,6.0,,"['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '900 Square Feet', 'Lot Size: 2500 sqft']",09/29/2018,2500.0,sqft,&lpar;Union Ridge&rpar;,"['Single-Family Home', '3 Beds', '1 Bath', 'Built in 1954', '6 days on Trulia', '2500 sqft lot size', '900 sqft', '$289/sqft', '34 views']",260000.0,,289.0,,"['2 Bedrooms', '1.5 Bathrooms', 'Single-Family Home', '868 Square Feet', 'Lot Size: 2,500 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/6956-w-berwyn-ave-chicago-il-60656--2104664508,34.0,1954.0,60656.0,59179,67330.0,27613,6154,"['0.9 km', '19.6 km', '0.1 km']",['20.6 km'],"['12 mins', '33 mins', '1 min']",['45 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.9771687],[-87.8019015]
55,6155,8724 W Catherine Ave #D,1850.0,3.0,3.0,"Chicago, IL 60656","['09/20/2018', '09/04/2018', '11/16/2015', '09/09/2015', '08/31/2015', '08/17/2015', '05/01/2012', '04/30/2012', '06/29/2011', '04/10/2011', '07/09/2002']",1.0,"['Price change', 'Listed for sale', 'Sold', 'Posting removed', 'Pending', 'Listed for sale', 'Posting removed', 'Sold', 'Price change', 'Listed for sale', 'Sold']","['3 Bedrooms', '3 Bathrooms', 'Townhouse', '1,850 Square Feet', 'Lot Size: 7000 sqft']",09/20/2018,7000.0,sqft,&lpar;O'Hare&rpar;,"['Townhouse', '3 Beds', '3 Baths', 'Built in 2005', '31 days on Trulia', '7000 sqft lot size', '1,850 sqft', '$143/sqft', '195 views', '$150/monthly HOA']",264000.0,"[['2002-07-09 00:00:00', 246000, 'Sold'], ['2011-04-10 00:00:00', 235000, 'Listed for sale'], ['2011-06-29 00:00:00', 224900, 'Price change'], ['2012-04-30 00:00:00', 215000, 'Sold'], ['2012-05-01 00:00:00', 224900, 'Posting removed'], ['2015-08-17 00:00:00', 234500, 'Listed for sale'], ['2015-08-31 00:00:00', 234500, 'Pending'], ['2015-09-09 00:00:00', 234500, 'Posting removed'], ['2015-11-16 00:00:00', 225000, 'Sold'], ['2018-09-04 00:00:00', 269500, 'Listed for sale'], ['2018-09-20 00:00:00', 264000, 'Price change']]",143.0,"['$264,000', '$269,500', '$225,000', '$234,500', '$234,500', '$234,500', '$224,900', '$215,000', '$224,900', '$235,000', '$246,000']","['Condo', 'Lot Size: 7,000 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/8724-w-catherine-ave-d-chicago-il-60656--2104667716,195.0,2005.0,60656.0,59179,67330.0,27613,6155,"['4.0 km', '22.1 km', '0.1 km']",['26.2 km'],"['51 mins', '37 mins', '1 min']",['52 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.9768374],[-87.8449531]
56,6156,8516 W Winona St,1494.0,3.0,5.0,"Chicago, IL 60656",['05/13/1998'],8.0,['Sold'],"['5 Bedrooms', '3 Bathrooms', 'Single-Family Home', '1,494 Square Feet', 'Lot Size: 5000 sqft']",09/27/2018,5000.0,sqft,&lpar;O'Hare&rpar;,"['Single-Family Home', '5 Beds', '3 Baths', 'Built in 1962', '8 days on Trulia', '5000 sqft lot size', '1,494 sqft', '$224/sqft', '27 views']",335000.0,"[['1998-05-13 00:00:00', 223000, 'Sold']]",224.0,"['$223,000']","['3 Bedrooms', '1.5 Bathrooms', 'Single-Family Home', '1,394 Square Feet', 'Lot Size: 5,000 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/8516-w-winona-st-chicago-il-60656--2104666933,27.0,1962.0,60656.0,59179,67330.0,27613,6156,"['4.0 km', '22.1 km', '0.1 km']",['26.1 km'],"['51 mins', '37 mins', '1 min']",['56 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.9724011],[-87.8391374]
57,6157,4609 N Anthon Ave,1348.0,2.0,3.0,"Chicago, IL 60656","['09/18/2018', '09/12/2018']",3.0,"['Price change', 'Listed for sale']","['3 Bedrooms', '2 Bathrooms', 'Single-Family Home', '1,348 Square Feet', 'Lot Size: 4996 sqft']",09/18/2018,4996.0,sqft,&lpar;Schorsch Forest View&rpar;,"['Single-Family Home', '3 Beds', '2 Baths', 'Built in 1971', '23 days on Trulia', '4996 sqft lot size', '1,348 sqft', '$242/sqft', '72 views']",325900.0,"[['2018-09-12 00:00:00', 345900, 'Listed for sale'], ['2018-09-18 00:00:00', 325900, 'Price change']]",242.0,"['$325,900', '$345,900']","['3 Bedrooms', '1 Bathroom', 'Single-Family Home', '1,348 Square Feet', 'Lot Size: 4,995 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/4609-n-anthon-ave-chicago-il-60656--2104658440,72.0,1971.0,60656.0,59179,67330.0,27613,6157,"['0.5 km', '2.1 km', '6 m', '22.1 km', '0.1 km']",['24.8 km'],"['6 mins', '5 mins', '1 min', '37 mins', '1 min']",['54 mins'],"['WALKING', 'TRANSIT', 'WALKING', 'TRANSIT', 'WALKING']","['BUS', 'SUBWAY']","['Cumberland - 5th Avenue', 'Blue Line']",[41.964119],[-87.8406351]
58,6158,5349 N Canfield Ave,1280.0,5.0,3.0,"Chicago, IL 60656",['03/04/1994'],4.0,['Sold'],"['3 Bedrooms', '1.5 Bathrooms', 'Single-Family Home', '1,280 Square Feet', 'Lot Size: 5624 sqft']",10/18/2017,5624.0,sqft,&lpar;Oriole Park&rpar;,"['Single-Family Home', '3 Beds', '1.5 Baths', 'Built in 1943', '364 days on Trulia', '5624 sqft lot size', '1,280 sqft', '$263/sqft', '91 views']",336572.0,"[['1994-03-04 00:00:00', 98666, 'Sold']]",263.0,"['$98,666']","['3 Bedrooms', '1.5 Bathrooms', 'Single-Family Home', '1,280 Square Feet', 'Lot Size: 5,625 sqft']",10/01/2017,https://www.trulia.com/p/il/chicago/5349-n-canfield-ave-chicago-il-60656--2104662265,91.0,1943.0,60656.0,59179,67330.0,27613,6158,"['1.8 km', '19.6 km', '0.1 km']",['21.4 km'],"['22 mins', '33 mins', '1 min']",['55 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.97737360000001],[-87.82420069999999]
59,6159,8734 W Summerdale Ave #2S,950.0,1.0,2.0,"Chicago, IL 60656",,1.0,,"['2 Bedrooms', '1 Bathroom', 'Condo', '950 Square Feet']",09/21/2018,,,&lpar;O'Hare&rpar;,"['Condo', '2 Beds', '1 Bath', 'Built in 1978', '171 days on Trulia', '950 sqft', '$188/sqft', '344 views', '$210/monthly HOA']",178900.0,,188.0,,,,https://www.trulia.com/p/il/chicago/8734-w-summerdale-ave-2s-chicago-il-60656--2104667745,344.0,1978.0,60656.0,59179,67330.0,27613,6159,"['4.2 km', '22.1 km', '0.1 km']",['26.4 km'],"['53 mins', '37 mins', '1 min']",['54 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.9760244],[-87.8453981]
60,6160,5555 N Cumberland Ave #413,1700.0,2.0,2.0,"Chicago, IL 60656","['07/12/2018', '05/21/2018', '05/16/2018', '04/13/2018', '02/27/2018', '12/31/2015', '01/19/2015', '10/04/2014', '09/27/2014', '07/23/2014', '02/18/2004']",0.0,"['Price change', 'Pending to active status', 'Pending', 'Posting removed', 'Listed for sale', 'Sold', 'Posting removed', 'Pending to active status', 'Pending', 'Listed for sale', 'Sold']","['2 Bedrooms', '2 Bathrooms', 'Condo', '1,700 Square Feet']",09/24/2018,,,&lpar;O'Hare&rpar;,"['Condo', '2 Beds', '2 Baths', 'Built in 2000', '220 days on Trulia', '1,700 sqft', '$168/sqft', '746 views', '$368/monthly HOA']",285000.0,"[['2004-02-18 00:00:00', 307500, 'Sold'], ['2014-07-23 00:00:00', 265900, 'Listed for sale'], ['2014-09-27 00:00:00', 265900, 'Pending'], ['2014-10-04 00:00:00', 265900, 'Pending to active status'], ['2015-01-19 00:00:00', 265900, 'Posting removed'], ['2015-12-31 00:00:00', 260000, 'Sold'], ['2018-02-27 00:00:00', 294900, 'Listed for sale'], ['2018-04-13 00:00:00', 294900, 'Posting removed'], ['2018-05-16 00:00:00', 294900, 'Pending'], ['2018-05-21 00:00:00', 294900, 'Pending to active status'], ['2018-07-12 00:00:00', 289900, 'Price change']]",168.0,"['$289,900', '$294,900', '$294,900', '$294,900', '$294,900', '$260,000', '$265,900', '$265,900', '$265,900', '$265,900', '$307,500']","['Condo', 'Lot Size: 1.32 acres']",10/01/2017,https://www.trulia.com/p/il/chicago/5555-n-cumberland-ave-413-chicago-il-60656--2104663856,746.0,2000.0,60656.0,59179,67330.0,27613,6160,"['2.9 km', '22.1 km', '0.1 km']",['25.0 km'],"['37 mins', '37 mins', '1 min']",['46 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.98081],[-87.836264]
61,6161,8718 W Catherine Ave #B,1434.0,2.0,2.0,"Chicago, IL 60656",,6.0,,"['2 Bedrooms', '2 Bathrooms', 'Townhouse', '1,434 Square Feet']",05/18/2018,,,&lpar;O'Hare&rpar;,"['Townhouse', '2 Beds', '2 Baths', 'Built in 2002', '196 days on Trulia', '1,434 sqft', '$171/sqft', '767 views']",244900.0,,171.0,,,,https://www.trulia.com/p/il/chicago/8718-w-catherine-ave-b-chicago-il-60656--2182371997,767.0,2002.0,60656.0,59179,67330.0,27613,6161,"['4.0 km', '22.1 km', '0.1 km']",['26.2 km'],"['51 mins', '37 mins', '1 min']",['52 mins'],"['WALKING', 'TRANSIT', 'WALKING']",['SUBWAY'],['Blue Line'],[41.9768407],[-87.84476719999999]
